POINT_X,POINT_Y,DEM,PlnCurv,ProfCurv,Slope,TPI,TWI
896015.6933,4645541.969,224.9210052,0.000239442,0.00043346,1.040009975,0.058105499,8.338020325
896025.0926,4645541.969,224.8049927,0.000419902,0.000434179,0.998809993,-0.0144348,8.398320198
896034.4919,4645541.969,224.7480011,0.000483493,0.000359879,0.868662,0.019683801,8.391710281
896043.8911,4645541.969,224.654007,0.000622139,0.000178227,0.668452978,0.023941001,8.334079742
896053.2904,4645541.969,224.5780029,0.000261129,-0.000127792,0.512409985,0.107285,8.319350243
896062.6896,4645541.969,224.345993,0.00054395,6.55643E-05,0.434053004,0.0245209,8.414440155
896072.0889,4645541.969,224.1569977,0.000429328,-0.000114985,1.738260031,-0.00602722,8.575559616
896081.4882,4645541.969,224.0570068,0.000388047,-0.00018597,0.991428971,0.00415039,8.775090218
896090.8874,4645541.969,224.0209961,0.000185595,-0.00018784,1.439599991,0.035781901,9.012820244
896100.2867,4645541.969,223.9689941,2.74799E-05,-1.83259E-05,1.717450023,0.051605199,9.256449699
896109.6859,4645541.969,223.8500061,-9.461E-05,4.67677E-05,1.081120014,-0.0189972,9.435959816
896119.0852,4645541.969,223.8190002,-5.83822E-05,9.06801E-05,0.810916007,-0.00256348,9.556659698
896128.4845,4645541.969,223.8059998,-0.000170335,6.94687E-05,1.006360054,-0.00308228,9.455849648
896137.8837,4645541.969,223.7839966,-7.47602E-05,8.44323E-05,1.162719965,-0.021728501,9.481559753
896147.283,4645541.969,223.7850037,2.8552E-05,6.12603E-05,0.707974017,-0.00741577,9.585709572
896156.6823,4645541.969,223.7879944,-5.35046E-05,4.48688E-05,0.670560002,1.52588E-05,9.539150238
896166.0815,4645541.969,223.7890015,-1.61645E-05,7.74786E-05,1.083080053,0.00151062,9.502820015
896175.4808,4645541.969,223.7899933,-0.000148337,-5.16683E-05,1.478189945,0.000839233,9.473779678
896184.88,4645541.969,223.7890015,-2.70736E-05,-3.89039E-05,1.244070053,-0.00935364,9.441479683
896194.2793,4645541.969,223.8150024,1.37397E-05,-7.85954E-07,0.878907979,-0.0148773,9.412340164
896203.6786,4645541.969,223.8829956,-2.62531E-05,-7.06406E-05,0.804157972,0.019439699,9.415880203
896213.0778,4645541.969,223.9019928,-4.97028E-05,-5.30632E-05,0.893796027,0.00997925,9.459819794
896222.4771,4645541.969,223.897995,4.21767E-05,2.29372E-05,1.206689954,-0.00486755,9.471509933
896231.8764,4645541.969,223.8890076,3.67346E-07,-1.36665E-05,1.451949954,-0.028869599,9.473939896
896241.2756,4645541.969,223.9100037,-0.000101159,-4.32313E-05,1.750910044,-0.0308685,9.498060226
896250.6749,4645541.969,223.970993,-3.25319E-06,-3.82817E-06,2.078720093,0.0131531,9.502670288
896260.0741,4645541.969,224.0140076,-5.35812E-05,-9.02912E-05,2.371490002,0.049484301,9.746600151
896269.4734,4645541.969,224.0130005,-4.02655E-05,-0.000106025,2.396430016,0.022323599,9.532819748
896278.8727,4645541.969,224.0070038,6.74618E-05,4.90617E-06,2.486020088,-0.00990295,9.451669693
896288.2719,4645541.969,224.0059967,4.70502E-05,-2.13156E-05,2.485120058,-0.050506599,9.431529999
896297.6712,4645541.969,224.1130066,4.35684E-05,-5.79038E-05,2.282459974,0.052734401,9.50551033
896307.0705,4645541.969,224.1119995,-5.33684E-06,-0.000110556,2.294980049,0.024704,9.453020096
896316.4697,4645541.969,224.1130066,3.48452E-05,-4.67626E-05,2.155489922,0.0117645,9.365719795
896325.869,4645541.969,224.1159973,1.26924E-05,3.35955E-05,1.907009959,0.000915527,9.341199875
896335.2682,4645541.969,224.1170044,-2.22986E-05,-2.19167E-05,1.740560055,0.000900269,9.299969673
896344.6675,4645541.969,224.1190033,7.0006E-05,4.81318E-05,1.663619995,-0.00590515,9.241239548
896354.0668,4645541.969,224.1190033,0.000104615,7.22466E-05,1.357939959,-0.0191193,9.073459625
896363.466,4645541.969,224.121994,8.5008E-05,3.0772E-06,1.095839977,-0.0212097,8.926400185
896372.8653,4645541.969,224.1239929,9.99004E-05,-3.04686E-05,0.934234977,-0.0144653,8.907090187
896382.2646,4645541.969,224.1260071,8.31463E-05,-5.84479E-05,1.233520031,0.00260925,8.871479988
896391.6638,4645541.969,224.1340027,-8.95663E-06,-9.36367E-05,2.070139885,0.027771,8.78621006
896401.0631,4645541.969,224.1109924,-8.3997E-05,-0.000132589,2.138689995,0.0400391,8.664930344
896410.4623,4645541.969,224.0319977,6.76137E-05,-2.37438E-05,2.018179893,-0.00212097,8.59648037
896419.8616,4645541.969,223.9900055,-6.79608E-05,-9.05925E-05,2.036880016,-3.05176E-05,8.551509857
896429.2609,4645541.969,223.9429932,-9.38144E-06,-3.84609E-05,2.113919973,-0.0130005,8.524510384
896438.6601,4645541.969,223.9279938,-1.57612E-05,-2.20127E-06,2.000139952,0.00672913,8.521409988
896448.0594,4645541.969,223.852005,-2.61386E-05,-8.16362E-05,1.660390019,-0.045883201,8.517359734
896457.4587,4645541.969,223.8630066,-8.99014E-05,2.0815E-05,1.68185997,-0.039886501,8.526630402
896466.8579,4645541.969,223.871994,0.000104369,0.000217919,2.201989889,-0.0301056,8.657349586
896476.2572,4645541.969,223.8560028,-0.000131975,4.61353E-05,2.650059938,-0.0419617,8.764699936
896485.6564,4645541.969,223.9129944,-0.000183107,-4.21149E-05,2.153379917,0.055465698,8.822110176
896495.0557,4645541.969,223.9620056,-0.000137892,3.2535E-05,1.423079967,0.113159001,8.516440392
896504.455,4645541.969,223.8930054,4.29971E-05,0.000266337,1.158179998,0.0129852,8.736410141
896513.8542,4645541.969,223.897995,-0.000111496,0.000231361,1.04885006,-0.032669101,8.345339775
896523.2535,4645541.969,223.9730072,-1.0718E-05,0.000376703,0.635203004,0.0400085,8.307609558
896532.6528,4645541.969,223.9290009,0.000152835,0.000474815,0.700392008,-0.00964355,8.426449776
896542.052,4645541.969,223.904007,-6.68737E-05,0.000336829,0.675966978,-0.04039,8.495420456
896551.4513,4645541.969,223.9869995,-0.000125584,0.000250458,0.615940988,0.0135498,8.405739784
896560.8505,4645541.969,224.0480042,-0.000130649,0.000223225,0.60849297,0.037200902,8.351750374
896570.2498,4645541.969,224.0469971,1.56364E-06,0.000144209,0.69302702,-0.00947571,8.432060242
896579.6491,4645541.969,224.1459961,-5.4701E-05,7.76722E-05,0.95412302,0.060302701,8.430199623
896589.0483,4645541.969,224.1289978,-0.000140859,4.60383E-05,1.160859942,-0.00784302,8.417699814
896598.4476,4645541.969,224.1349945,-0.000122333,-7.03099E-06,1.378569961,-0.035156202,8.396400452
896607.8468,4645541.969,224.1900024,-0.000156897,-6.55608E-05,1.503790021,-0.0245209,8.399080276
896617.2461,4645541.969,224.2749939,-4.86587E-05,3.57982E-06,1.284759998,-0.000839233,8.405859947
896626.6454,4645541.969,224.3869934,-0.000357538,-0.000138675,1.104779959,0.054260299,8.422690392
896636.0446,4645541.969,224.4069977,-8.57003E-05,2.81859E-05,1.060369968,0.028106701,8.44054985
896645.4439,4645541.969,224.4100037,-1.07759E-05,0.000100761,0.986880004,-0.034942601,8.464030266
896654.8432,4645541.969,224.4620056,4.76332E-05,0.00010712,0.981808007,-0.078338601,8.513939857
896664.2424,4645541.969,224.7290039,-3.48704E-06,7.06736E-05,1.041409969,0.123305999,8.237719536
896673.6417,4645541.969,224.720993,5.17341E-05,8.17753E-05,1.116469979,0.044296298,8.773429871
896683.0409,4645541.969,224.7189941,3.12614E-05,-1.2608E-05,1.149119973,0.0140381,8.610039711
896692.4402,4645541.969,224.7449951,7.43059E-05,0.000140553,1.142079949,0.00691223,8.619379997
896701.8395,4645541.969,224.779007,7.63169E-05,0.00010089,1.120910048,0.017822299,8.621310234
896711.2387,4645541.969,224.7720032,-6.08895E-05,3.8091E-05,1.092380047,-0.0134583,8.555130005
896720.638,4645541.969,224.7689972,8.57227E-05,0.000174042,0.971038997,-0.028183,8.550519943
896730.0373,4645541.969,224.7640076,0.000114585,8.99106E-05,0.702244997,-0.037673999,8.601940155
896739.4365,4645541.969,224.7810059,7.99263E-05,-1.94757E-05,0.614820004,-0.0433807,8.738289833
896748.8358,4645541.969,224.8659973,4.2535E-05,-3.95988E-05,0.803928971,0.0415802,8.937350273
896758.235,4645541.969,224.8079987,8.30343E-05,-5.55725E-05,1.058969975,-0.021545401,8.952549934
896767.6343,4645541.969,224.779007,9.68721E-05,-9.91174E-05,1.240759969,-0.0241547,8.946960449
896777.0336,4645541.969,224.7819977,8.0516E-05,-6.5317E-05,1.240429997,-0.00382996,8.917269707
896786.4328,4645541.969,224.7949982,-5.54562E-05,-0.000169593,1.496490002,0.034545898,8.940119743
896795.8321,4645541.969,224.720993,-0.00011498,-0.000186237,1.682219982,-0.0294037,9.014289856
896805.2314,4645541.969,224.7120056,-0.000165396,-8.74604E-05,1.708420038,-0.0246887,9.063090324
896814.6306,4645541.969,224.7120056,-5.29856E-06,-0.000100922,1.781270027,-0.028991699,9.088620186
896824.0299,4645541.969,224.7429962,-0.000146124,-0.000115368,1.961760044,-0.047317501,9.046509743
896833.4291,4645541.969,224.8919983,-2.66973E-05,-0.000130992,2.125940084,0.060852099,8.487879753
895649.1221,4645532.57,221.7640076,0,0,2.282180071,-0.081680298,9.605389595
895658.5214,4645532.57,221.8470001,-0.000253037,5.92493E-05,2.308840036,-0.054031398,9.660090446
895667.9206,4645532.57,221.9340057,-0.000151534,4.37591E-05,2.009599924,-0.041122399,9.643830299
895677.3199,4645532.57,222.0899963,-0.000317247,-0.000224908,1.79242003,0.026458699,9.553720474
895686.7191,4645532.57,222.220993,-0.000298006,-0.000168327,1.974560022,0.020385699,9.553009987
895696.1184,4645532.57,222.352005,-0.000440421,-0.000335592,2.409169912,0.030731199,9.545900345
895705.5177,4645532.57,222.4309998,-0.000199605,0.000155735,2.528470039,0.0134277,9.542650223
895714.9169,4645532.57,222.5039978,8.11185E-05,0.000198163,2.109349966,-0.028991699,9.542050362
895724.3162,4645532.57,222.6569977,9.82385E-05,0.000115066,2.029500008,0.0290833,9.508740425
895733.7155,4645532.57,222.7339935,6.71427E-05,3.47597E-05,1.910760045,0.0109253,9.826510429
895743.1147,4645532.57,222.8130035,8.71166E-05,-3.86751E-06,1.354449987,0.018417399,9.626669884
895752.514,4645532.57,222.8930054,0.000188491,2.08405E-05,1.832290053,0.0116425,9.586859703
895761.9132,4645532.57,223.0480042,0.000197954,-3.30326E-06,2.166359901,0.076690704,9.630949974
895771.3125,4645532.57,223.1170044,0.000131328,-7.07049E-05,2.127049923,0.061264001,9.862270355
895780.7118,4645532.57,223.1369934,0.000135555,3.30882E-06,2.053790092,0.0112915,9.5730896
895790.111,4645532.57,223.1869965,0.0001561,-3.88261E-05,2.026420116,0.00424194,9.390850067
895799.5103,4645532.57,223.2330017,0.000204203,-2.85504E-05,1.833729982,-0.0166931,9.223770142
895808.9096,4645532.57,223.3110046,0.000145412,-0.000229007,1.830029964,-0.0198822,9.076700211
895818.3088,4645532.57,223.3820038,9.89666E-05,-0.000178934,2.036799908,-0.0454407,9.00026989
895827.7081,4645532.57,223.4859924,7.61043E-05,-0.000249857,2.248889923,-0.048538201,8.929900169
895837.1073,4645532.57,223.6569977,0.000193893,-0.000136552,2.175620079,-0.017867999,8.866809845
895846.5066,4645532.57,223.8350067,0.000190221,-0.000195403,2.023469925,0.00198364,8.824680328
895855.9059,4645532.57,224.0180054,0.000104405,-0.000275567,1.971339941,0.0253601,8.788619995
895865.3051,4645532.57,224.1580048,0.000360058,2.16439E-05,1.961290002,0.030898999,8.747179985
895874.7044,4645532.57,224.2689972,0.000181329,-9.06529E-05,1.817070007,0.0258484,8.656849861
895884.1037,4645532.57,224.352005,7.8441E-05,-0.00011333,1.660640001,-0.0128326,8.598270416
895893.5029,4645532.57,224.5079956,0.000232139,0.000145763,1.454630017,0.040924098,8.574620247
895902.9022,4645532.57,224.5870056,4.56444E-05,-2.20098E-07,1.076140046,0.022445699,8.57281971
895912.3014,4645532.57,224.6490021,3.93937E-05,1.08667E-05,0.995657027,0.0218048,8.643810272
895921.7007,4645532.57,224.6840057,0.000138022,0.000126924,1.117169976,-0.00419617,8.699979782
895931.1,4645532.57,224.6900024,7.20673E-05,0.000123447,0.977679014,-0.076232903,8.885930061
895940.4992,4645532.57,224.897995,-2.08183E-05,7.62601E-05,1.169160008,0.074203499,8.955739975
895949.8985,4645532.57,224.9369965,-2.74539E-05,9.7922E-05,1.301100016,0.0441132,9.074159622
895959.2978,4645532.57,224.9689941,2.18142E-05,5.00356E-05,1.261389971,0.035507198,8.844409943
895968.697,4645532.57,224.9700012,0.000174695,0.00021478,1.202859998,-0.027008099,8.720179558
895978.0963,4645532.57,225.0740051,0.000157331,0.00027135,1.094670057,0.0198364,8.541049957
895987.4955,4645532.57,225.1380005,0.000236615,0.000416596,1.112450004,0.0152435,8.392410278
895996.8948,4645532.57,225.1620026,0.000348815,0.000565716,1.130169988,0.000320435,8.369420052
896006.2941,4645532.57,225.1589966,0.000408098,0.00065825,1.221639991,-0.00135803,8.415880203
896015.6933,4645532.57,225.1300049,0.000423869,0.00067305,1.119729996,0.01474,8.494810104
896025.0926,4645532.57,225.0709991,0.000578885,0.000528051,0.802645028,0.0236053,8.501589775
896034.4919,4645532.57,225.0319977,0.000656083,0.000320799,0.531681001,0.081771903,8.549220085
896043.8911,4645532.57,224.9250031,0.000769993,0.000249722,0.466217995,0.077850297,8.554929733
896053.2904,4645532.57,224.7740021,0.000715018,4.40692E-05,3.022109985,0.087875403,8.471380234
896062.6896,4645532.57,224.4550018,0.00058386,-0.000101118,2.051680088,-0.0486755,8.481030464
896072.0889,4645532.57,224.3070068,0.000414834,-0.000259907,1.37488997,0.00544739,8.650670052
896081.4882,4645532.57,224.1799927,0.000437826,-0.000167353,0.878830016,0.0271149,8.846209526
896090.8874,4645532.57,224.0870056,6.13335E-05,-0.000389148,1.438830018,0.035034198,9.113739967
896100.2867,4645532.57,224.0130005,-5.97948E-05,-0.000108085,1.77955997,0.062530503,9.150779724
896109.6859,4645532.57,223.8500061,-0.000141732,1.28863E-05,1.071660042,-0.036590599,9.257089615
896119.0852,4645532.57,223.8190002,-0.000120925,6.73827E-05,0.809076011,-0.027267501,9.444580078
896128.4845,4645532.57,223.8849945,-0.000183995,1.99144E-05,0.812379003,0.043548599,9.630760193
896137.8837,4645532.57,223.8899994,-8.30433E-05,-4.47665E-05,1.046589971,0.0260162,9.664540291
896147.283,4645532.57,223.8890076,2.62272E-06,-4.40746E-05,0.911159992,0.012558,9.58506012
896156.6823,4645532.57,223.8899994,-1.48106E-05,-1.5242E-05,0.703278005,-0.000183105,9.562170029
896166.0815,4645532.57,223.8919983,-6.45628E-05,-2.36951E-05,0.63102299,0.000411987,9.525349617
896175.4808,4645532.57,223.8930054,-2.81655E-05,6.70266E-05,1.221250057,0.00218201,9.485600471
896184.88,4645532.57,223.8930054,3.55767E-05,8.72243E-05,1.57246995,-0.00759888,9.44340992
896194.2793,4645532.57,223.9109955,-4.16554E-05,5.21236E-06,1.074200034,-0.0234222,9.389499664
896203.6786,4645532.57,223.9830017,6.17217E-05,0.000108922,0.786329985,0.0158691,9.389289856
896213.0778,4645532.57,224.003006,3.63145E-05,8.30322E-05,0.666814983,0.00753784,9.450550079
896222.4771,4645532.57,223.9940033,3.1398E-05,-1.7408E-05,1.344799995,-0.0102081,9.463979721
896231.8764,4645532.57,224.0310059,-2.03917E-05,-6.19938E-05,1.791309953,0.026489301,9.447509766
896241.2756,4645532.57,224.029007,-5.13703E-05,-5.8477E-05,2.011130095,0.0142059,9.459210396
896250.6749,4645532.57,224.0050049,-6.77056E-05,-3.85148E-05,2.152090073,-0.0311737,9.476770401
896260.0741,4645532.57,224.0130005,-2.03112E-05,3.32649E-05,2.281559944,-0.042587299,9.471269608
896269.4734,4645532.57,224.0070038,-6.06468E-06,1.02099E-05,2.619250059,-0.065978996,9.441140175
896278.8727,4645532.57,224.0789948,-6.20659E-05,-0.000103569,2.471359968,0.00163269,9.416390419
896288.2719,4645532.57,224.1190033,7.35572E-05,-7.23423E-06,2.273119926,0.017288201,9.399370193
896297.6712,4645532.57,224.1130066,4.79132E-05,-1.99332E-05,2.111439943,-0.017806999,9.407429695
896307.0705,4645532.57,224.1119995,1.02589E-05,-8.0136E-06,2.340420008,-0.0532379,9.396679878
896316.4697,4645532.57,224.2169952,1.96596E-05,2.02377E-05,2.246259928,0.050857499,9.378930092
896325.869,4645532.57,224.2189941,-3.96985E-05,8.26421E-06,2.103240013,0.0272827,9.531000137
896335.2682,4645532.57,224.2160034,7.93766E-06,4.5777E-05,1.991260052,0.00967407,9.317609787
896344.6675,4645532.57,224.2200012,5.54701E-05,3.36514E-05,1.821480036,-0.014267,9.215259552
896354.0668,4645532.57,224.2779999,4.44727E-05,3.06588E-05,1.753929973,0.0241089,9.091640472
896363.466,4645532.57,224.3179932,0.000151511,0.000103245,1.591840029,0.050811801,8.956459999
896372.8653,4645532.57,224.2489929,0.000102263,8.65153E-05,1.262470007,-0.020233201,8.901880264
896382.2646,4645532.57,224.2220001,9.77439E-05,-1.5013E-05,1.419119954,-0.029174799,8.845239639
896391.6638,4645532.57,224.2290039,1.6069E-05,-4.12856E-05,1.881600022,-0.00627136,8.777210236
896401.0631,4645532.57,224.2380066,3.65779E-06,-5.85815E-05,1.194129944,0.0248108,8.682990074
896410.4623,4645532.57,224.1750031,-5.99684E-06,-0.000111277,0.535670996,-0.0265045,8.58907032
896419.8616,4645532.57,224.1499939,1.50333E-06,-6.05722E-05,0.613532007,-0.031463601,8.520290375
896429.2609,4645532.57,224.125,9.02306E-05,-2.09715E-05,1.098129988,-0.038436901,8.464079857
896438.6601,4645532.57,224.0749969,-0.000153081,-0.00016558,1.855190039,-0.067688003,8.487540245
896448.0594,4645532.57,224.1309967,7.51443E-05,-7.72169E-05,2.068579912,0.025451699,8.489139557
896457.4587,4645532.57,224.1349945,-9.99045E-05,-0.000140343,2.093509912,0.057723999,8.549369812
896466.8579,4645532.57,224.0559998,-6.55072E-05,-0.000166623,2.429889917,0.00671387,8.577039719
896476.2572,4645532.57,223.9700012,-9.29181E-05,0.000139379,2.818969965,-0.066451997,8.593700409
896485.6564,4645532.57,223.9129944,-8.07382E-05,0.000304751,2.198009968,-0.120926,8.728090286
896495.0557,4645532.57,223.9620056,-0.000122632,0.00025856,1.197720051,-0.077301003,8.785630226
896504.455,4645532.57,224.1150055,-2.45416E-05,9.69096E-05,1.092380047,0.0305786,8.622200012
896513.8542,4645532.57,224.227005,-0.000127446,9.11755E-05,0.870320976,0.067184404,8.390069962
896523.2535,4645532.57,224.3170013,-1.19669E-06,0.000295505,0.832482994,0.100220002,8.467849731
896532.6528,4645532.57,224.2749939,0.000143726,0.000394111,1.243700027,0.053680401,8.538359642
896542.052,4645532.57,224.2070007,1.73414E-05,0.000366261,1.178269982,-0.021957399,8.563199997
896551.4513,4645532.57,224.3099976,5.3993E-05,0.000546368,0.961341023,0.0580444,8.47480011
896560.8505,4645532.57,224.3710022,-6.89604E-05,0.000435982,0.692056,0.075866699,8.425479889
896570.2498,4645532.57,224.3470001,-4.14892E-05,0.000215932,0.603052974,0.0144348,8.452360153
896579.6491,4645532.57,224.3959961,4.09686E-06,0.000255323,0.791958988,0.043258701,8.500659943
896589.0483,4645532.57,224.4320068,-2.64802E-05,0.000279336,1.029659986,0.050811801,8.446490288
896598.4476,4645532.57,224.4380035,-0.000141879,0.000158633,1.172350049,0.032424901,8.364509583
896607.8468,4645532.57,224.4149933,-4.95958E-05,0.000196232,1.133440018,-0.0228271,8.3645401
896617.2461,4645532.57,224.4689941,7.15546E-06,8.17933E-05,1.082350016,-0.00798035,8.372260094
896626.6454,4645532.57,224.5180054,-0.000253106,-9.59515E-06,1.105620027,-0.00497437,8.400730133
896636.0446,4645532.57,224.5610046,-8.62522E-05,4.87728E-05,1.103700042,-0.00639343,8.42416954
896645.4439,4645532.57,224.602005,-8.41981E-05,-2.68583E-05,1.080749989,-0.00747681,8.43572998
896654.8432,4645532.57,224.6719971,-6.02939E-05,-4.54083E-05,1.091259956,-0.009552,8.483119965
896664.2424,4645532.57,224.7290039,2.26273E-05,6.28671E-05,1.062420011,-0.0101166,8.6040802
896673.6417,4645532.57,224.720993,1.22711E-05,1.08729E-05,0.91188401,-0.078079201,8.627449989
896683.0409,4645532.57,224.8739929,0.000101807,5.41558E-05,0.837921023,0.074996904,8.643389702
896692.4402,4645532.57,224.8690033,-2.55259E-05,-1.41783E-06,1.090610027,0.0206757,8.817029953
896701.8395,4645532.57,224.8800049,-2.1973E-05,-1.48155E-05,1.299200058,-0.0088501,8.687000275
896711.2387,4645532.57,224.9420013,6.38154E-05,0.000133944,1.19306004,0.022262599,8.611280441
896720.638,4645532.57,224.9409943,5.01478E-05,9.33792E-05,1.089939952,0.00831604,8.575320244
896730.0373,4645532.57,224.9440002,0.000136063,7.9832E-05,1.091650009,0.010849,8.588009834
896739.4365,4645532.57,224.9450073,8.48223E-05,7.82216E-05,0.971267998,0.00994873,8.710109711
896748.8358,4645532.57,224.9290009,6.87758E-05,-8.98434E-07,0.803291976,0.00823975,8.897660255
896758.235,4645532.57,224.8809967,7.50918E-05,-1.13596E-05,0.79974699,-0.027252199,8.918720245
896767.6343,4645532.57,224.8869934,0.000130966,4.44326E-06,0.980237007,-0.00160217,8.907719612
896777.0336,4645532.57,224.8890076,2.43555E-05,-2.07512E-06,1.029600024,0.012085,8.893899918
896786.4328,4645532.57,224.852005,-1.83889E-05,1.23438E-05,1.23281002,0.00389099,8.932109833
896795.8321,4645532.57,224.7879944,2.25192E-05,-8.7019E-06,1.676579952,-0.0275879,8.96642971
896805.2314,4645532.57,224.7940063,-0.000183322,-0.000111158,2.089550018,0.0118408,9.029500008
896814.6306,4645532.57,224.7969971,3.78815E-07,-5.2539E-05,2.196409941,0.020111101,9.070969582
896824.0299,4645532.57,224.8029938,-0.000147894,-8.93204E-06,1.954949975,-0.00112915,9.086130142
896833.4291,4645532.57,224.8390045,-3.79479E-06,-5.37196E-05,1.495769978,0.0151672,9.288769722
895630.3236,4645523.171,221.6809998,0,0,1.283529997,-0.162018001,8.894510269
895639.7228,4645523.171,221.8650055,0.000657888,-1.14118E-05,1.440240026,-0.083724998,8.977820396
895649.1221,4645523.171,221.9799957,-0.000290094,1.65788E-06,1.714339972,-0.028335599,9.322879791
895658.5214,4645523.171,222.0169983,-0.00041318,-0.000305318,1.918370008,0.0109253,9.762860298
895667.9206,4645523.171,222.0070038,-0.000279514,-0.000167648,2.062330008,-0.033508301,9.761569977
895677.3199,4645523.171,222.0279999,-0.000298169,-0.000285957,1.977079988,-0.106536999,9.67566967
895686.7191,4645523.171,222.2769928,-0.000325259,-0.00027942,1.863669991,0.0355682,9.588500023
895696.1184,4645523.171,222.3500061,-2.23149E-05,6.37667E-05,2.008529902,-0.024963399,9.584460258
895705.5177,4645523.171,222.4250031,-0.000175075,0.000107025,2.113460064,-0.030425999,9.569769859
895714.9169,4645523.171,222.5019989,-0.000138148,0.000235215,1.649289966,-0.035827599,9.539460182
895724.3162,4645523.171,222.6629944,-0.000234603,-7.54441E-06,1.090319991,0.0443573,9.501350403
895733.7155,4645523.171,222.7129974,-0.000166533,-1.30917E-05,0.942591012,-0.0018158,9.457480431
895743.1147,4645523.171,222.7290039,-0.000112291,-1.86276E-05,1.109179974,-0.066619903,9.421569824
895752.514,4645523.171,222.8399963,-4.99886E-05,1.14729E-05,1.622230053,-0.0271606,9.3894701
895761.9132,4645523.171,222.9649963,-7.69767E-06,-8.88307E-06,1.733199954,-0.00509644,9.387359619
895771.3125,4645523.171,223.0930023,-2.35132E-05,-7.57985E-05,1.70156002,0.016754201,9.438509941
895780.7118,4645523.171,223.2019958,2.72895E-05,4.59421E-05,1.807070017,0.028656,9.504469872
895790.111,4645523.171,223.2839966,-6.47237E-06,-0.000129973,1.836179972,0.0456696,9.513660431
895799.5103,4645523.171,223.3309937,-5.63164E-05,-0.000157679,1.776630044,0.022979699,9.339280128
895808.9096,4645523.171,223.4170074,3.93909E-06,-0.000275276,1.865079999,0.0284882,9.187879562
895818.3088,4645523.171,223.4960022,0.00022712,-0.000126945,2.05486989,0.00933838,9.003529549
895827.7081,4645523.171,223.5619965,0.000114694,-0.000320399,2.148570061,-0.051513702,8.898859978
895837.1073,4645523.171,223.7030029,0.000114472,-0.000227083,2.082910061,-0.051589999,8.817359924
895846.5066,4645523.171,223.9530029,0.000192512,-0.000205121,1.863260031,0.020217899,8.767820358
895855.9059,4645523.171,224.102005,0.000171024,-0.00017206,1.661260009,-0.019912699,8.747489929
895865.3051,4645523.171,224.2380066,0.000136216,-0.000131207,1.594709992,-0.0713806,8.709670067
895874.7044,4645523.171,224.4490051,0.00031734,-4.13395E-05,1.607759953,0.0124969,8.660570145
895884.1037,4645523.171,224.5670013,0.000256092,-4.15788E-05,1.618780017,0.0100555,8.622810364
895893.5029,4645523.171,224.6340027,7.93711E-05,-0.00011046,1.425040007,-0.039001498,8.577090263
895902.9022,4645523.171,224.7810059,8.22628E-05,-5.7219E-05,0.979978025,0.030197101,8.497579575
895912.3014,4645523.171,224.7899933,0.000111566,-5.51884E-06,0.706915021,-0.023757899,8.57297039
895921.7007,4645523.171,224.8249969,2.70416E-05,-6.03758E-05,0.798838973,-0.0122528,8.636859894
895931.1,4645523.171,224.8789978,2.81803E-05,-2.43806E-05,0.943880975,-0.00860596,8.711370468
895940.4992,4645523.171,224.897995,-4.71892E-05,3.49263E-05,1.150249958,-0.0485535,8.919659615
895949.8985,4645523.171,224.9369965,-0.00015207,1.90783E-05,1.209550023,-0.076995797,9.002389908
895959.2978,4645523.171,225.0970001,1.02085E-05,0.000146272,1.081660032,0.065002397,9.098130226
895968.697,4645523.171,225.1170044,6.17222E-05,0.000173862,0.988099992,0.00561523,8.875329971
895978.0963,4645523.171,225.1990051,0.000129325,0.000281048,0.939426005,-0.0103149,8.641139984
895987.4955,4645523.171,225.378006,0.000204475,0.000430256,1.040850043,0.073257402,8.618720055
895996.8948,4645523.171,225.4450073,0.000384368,0.000545881,1.14349997,0.087204002,8.739060402
896006.2941,4645523.171,225.4349976,0.000499829,0.000551494,1.067890048,0.079864502,8.75372982
896015.6933,4645523.171,225.3619995,0.0005595,0.000519802,1.003700018,0.0489197,8.709119797
896025.0926,4645523.171,225.2489929,0.000883234,0.000523019,1.031239986,0.0207977,8.65182972
896034.4919,4645523.171,225.1309967,0.00104448,0.0004224,2.302439928,0.016143801,8.74767971
896043.8911,4645523.171,225.0149994,0.000820056,0.000116755,2.382740021,0.048858602,8.742099762
896053.2904,4645523.171,224.845993,0.00068286,-0.000113415,2.00722003,0.064636201,8.698539734
896062.6896,4645523.171,224.6660004,0.000640851,-0.000137902,1.605430007,0.11705,8.526960373
896072.0889,4645523.171,224.3589935,0.00056325,-0.000105552,1.386360049,0.00679016,8.553370476
896081.4882,4645523.171,224.1929932,0.000167265,-0.000352417,1.333189964,0.00813293,8.744930267
896090.8874,4645523.171,224.0390015,-1.23615E-05,-0.000393003,0.832036972,-0.038559001,8.935059547
896100.2867,4645523.171,223.947998,-6.90381E-05,-7.69069E-05,1.355970025,-0.0242004,9.206350327
896109.6859,4645523.171,223.8370056,-0.00025763,-2.5624E-05,1.546599984,-0.078613304,9.373009682
896119.0852,4645523.171,223.8370056,-0.000176741,6.96167E-06,1.097069979,-0.0579376,9.463780403
896128.4845,4645523.171,223.8849945,-0.000171776,-6.63997E-05,0.972316027,-0.0249329,9.596119881
896137.8837,4645523.171,223.8899994,-3.12794E-05,-0.000130901,1.040689945,-0.0486908,9.596039772
896147.283,4645523.171,223.9909973,-1.1391E-05,-0.000121946,1.128939986,0.049545299,9.587739944
